"species_code","season","start_year","end_year","start_date","end_date","srd_id","longitude","latitude","abd","abd_ppy","abd_ppy_lower","abd_ppy_upper","abd_ppy_nonzero","abd_trend","abd_trend_lower","abd_trend_upper"
"uplsan","breeding",2012,2022,"05-31","06-28",243797,-106.045909860618,51.0314662653801,0.19810938815442,6.51772704525981,5.33954691181083,7.69685558110475,TRUE,88.026432317291,68.2342670157453,109.908600984391
"uplsan","breeding",2012,2022,"05-31","06-28",243798,-105.664595416429,51.0314662653801,0.210926752411714,5.26809321534234,2.87957833185821,8.03545441936046,TRUE,67.0965809565687,32.8286490415783,116.602283119766
"uplsan","breeding",2012,2022,"05-31","06-28",243799,-105.28328097224,51.0314662653801,0.164856517701834,0.107588862606447,-1.07152371424761,2.18903298770066,FALSE,1.08111251231127,-10.2130538579833,24.1774949552813
"uplsan","breeding",2012,2022,"05-31","06-28",243800,-104.90196652805,51.0314662653801,0.155045484811624,3.019603830419,1.88331629294142,4.37181530446146,TRUE,34.6476426426291,20.5121203432113,53.4024764633484
"uplsan","breeding",2012,2022,"05-31","06-28",243801,-104.520652083861,51.0314662653801,0.154261660323666,2.77229219661035,1.6413595667355,6.12995570932572,TRUE,31.4499513934321,17.6805409055951,81.2924966623386
"uplsan","breeding",2012,2022,"05-31","06-28",243802,-104.139337639672,51.0314662653801,0.157885750224024,4.42886856265063,1.95177207141364,5.87974139212944,TRUE,54.2430933883956,21.3242984045725,77.0633671579593
"uplsan","breeding",2012,2022,"05-31","06-28",243803,-103.758023195483,51.0314662653801,0.135419924216267,5.98366423115128,3.90840691184394,7.71027532632112,TRUE,78.8089715966872,46.7259277309955,110.17030778958
"uplsan","breeding",2012,2022,"05-31","06-28",243804,-103.376708751293,51.0314662653801,0.165420458369654,3.28247804118131,2.38763025043041,6.12484051684658,TRUE,38.123156128449,26.6120131536992,81.2051372637201
"uplsan","breeding",2012,2022,"05-31","06-28",243805,-102.995394307104,51.0314662653801,0.165680759948878,5.12503906300218,3.88039466422695,6.90635535698549,TRUE,64.8396568742375,46.3308547448243,95.0002816580685
"uplsan","breeding",2012,2022,"05-31","06-28",243806,-102.614079862915,51.0314662653801,0.151193302629391,8.88343191416699,7.25181611248637,11.0368696525334,TRUE,134.216782185804,101.394009842408,184.886648907102
"uplsan","breeding",2012,2022,"05-31","06-28",243807,-102.232765418726,51.0314662653801,0.141340945392893,4.14491354821176,3.22394979220688,5.26347312416449,TRUE,50.0999812524332,37.3424310004712,67.0232587405211
"uplsan","breeding",2012,2022,"05-31","06-28",243808,-101.851450974536,51.0314662653801,0.205709725177252,3.42404362499455,0.965065092488019,5.65103164246619,TRUE,40.0280806775364,10.0807287609459,73.2756039732337
"uplsan","breeding",2012,2022,"05-31","06-28",243809,-101.470136530347,51.0314662653801,0.155145035128222,-0.495452625965785,-2.38104428273196,1.64087540688376,FALSE,-4.84551013824244,-21.4146530986302,17.674935414662
"uplsan","breeding",2012,2022,"05-31","06-28",243810,-101.088822086158,51.0314662653801,0.0137690823766271,-2.25269077372437,-4.03737655625578,-1.09667934229156,TRUE,-20.3752447579892,-33.7751287260963,-10.4411038965124
"uplsan","breeding",2012,2022,"05-31","06-28",243811,-100.707507641969,51.0314662653801,0.0868204491602822,-3.01768964563784,-3.9376824555553,-0.351393778078184,TRUE,-26.3919591811721,-33.0839033607296,-3.4588903492318
"uplsan","breeding",2012,2022,"05-31","06-28",243812,-100.326193197779,51.0314662653801,0.202996760665726,-5.37692404270395,-8.83571251666149,-4.41117007774517,TRUE,-42.4598993020522,-60.3496139732043,-36.3099696926026
"uplsan","breeding",2012,2022,"05-31","06-28",243813,-99.9448787535901,51.0314662653801,0.0739929295882144,-4.94540534036963,-6.29385235753347,-2.85469853796929,TRUE,-39.7813323720831,-47.798757594471,-25.145484588775
"uplsan","breeding",2012,2022,"05-31","06-28",243814,-99.5635643094009,51.0314662653801,0.0867344092945851,-0.216721053718468,-1.05404782424192,1.28634721913777,FALSE,-2.14619661581505,-10.0543174884229,13.6342083253107
"uplsan","breeding",2012,2022,"05-31","06-28",243815,-99.1822498652116,51.0314662653801,0.0425076767286846,-2.00952853446489,-3.55643167146127,0.145479404578469,FALSE,-18.3721285036357,-30.3802105972839,1.46435500329636
"uplsan","breeding",2012,2022,"05-31","06-28",243817,-98.4196209768331,51.0314662653801,0.0171584470759475,-1.1529259538175,-5.1782457804568,2.82628237748922,FALSE,-10.9491265236487,-41.2402613019147,32.1421425954761
"uplsan","breeding",2012,2022,"05-31","06-28",243818,-98.0383065326438,51.0314662653801,0.0111951680579299,4.65029873454853,1.76893917867864,7.86165925466115,TRUE,57.5450361261126,19.1660311527073,113.142948029504
"uplsan","breeding",2012,2022,"05-31","06-28",243819,-97.6569920884546,51.0314662653801,0.0383196686024128,-2.04906476788746,-4.24997266145902,-0.572780597636883,TRUE,-18.7008753063821,-35.2277376273208,-5.5824035996894
"uplsan","breeding",2012,2022,"05-31","06-28",243820,-97.2756776442654,51.0314662653801,0.0418547053648506,-3.00983299232105,-4.21337926873783,-1.18413719577613,TRUE,-26.3323066810757,-34.9797672219577,-11.2299079742121
"uplsan","breeding",2012,2022,"05-31","06-28",243821,-96.8943632000761,51.0314662653801,0.00546560408701318,-0.0171651315916073,-3.60140074225133,1.92091719671447,FALSE,-0.171518787804514,-30.7041488801187,20.9576199343691
"uplsan","breeding",2012,2022,"05-31","06-28",245276,-114.226097405429,50.7916599039861,0.000152485930051375,-2.16907820358707,-3.75801405757934,-1.03810250442161,TRUE,-19.6915107401607,-31.8217639947776,-9.9092632283427
"uplsan","breeding",2012,2022,"05-31","06-28",245277,-113.846742551171,50.7916599039861,0.0050062820501065,-0.83321273478858,-2.85281341422133,1.07815198895615,FALSE,-8.02655901063559,-25.1309576538267,11.3199316941552
"uplsan","breeding",2012,2022,"05-31","06-28",245278,-113.467387696913,50.7916599039861,0.0652133977247383,-2.06773257405181,-5.05228492215593,0.367999086839404,FALSE,-18.8556849937352,-40.4550165655476,3.74153326223754
"uplsan","breeding",2012,2022,"05-31","06-28",245279,-113.088032842655,50.7916599039861,0.0698604850037489,0.967623780744383,-2.15554488499654,3.04301683300968,FALSE,10.1086289451061,-19.5803478112494,34.9539660531248
"uplsan","breeding",2012,2022,"05-31","06-28",245280,-112.708677988397,50.7916599039861,0.0689061252587818,-0.69940920137751,-1.45996093531523,1.01626662646002,FALSE,-6.77801981525289,-13.6768457523721,10.6402472317443
"uplsan","breeding",2012,2022,"05-31","06-28",245281,-112.329323134139,50.7916599039861,0.125942948702732,0.797659194825208,-0.637389080268,1.47541158171519,FALSE,8.26908509259656,-6.19414461307994,15.773247274764
"uplsan","breeding",2012,2022,"05-31","06-28",245282,-111.949968279881,50.7916599039861,0.180360182088208,1.15206759074479,-0.602779242971941,2.08824525112434,FALSE,12.1366670063095,-5.86688882446904,22.9581697130091
"uplsan","breeding",2012,2022,"05-31","06-28",245283,-111.570613425624,50.7916599039861,0.203201717216743,0.886028361619775,-0.980631276246597,2.48636112361947,FALSE,9.22203211988579,-9.38470001131921,27.838225497533
"uplsan","breeding",2012,2022,"05-31","06-28",245284,-111.191258571366,50.7916599039861,0.219188483598237,1.87447660590081,-0.261813202071423,2.69326483748426,FALSE,20.4076014053292,-2.5875006238092,30.442649736564
"uplsan","breeding",2012,2022,"05-31","06-28",245285,-110.811903717108,50.7916599039861,0.282707314618501,0.777312335730713,-0.740751244326727,1.98801861493942,FALSE,8.05073321343643,-7.16540670401529,21.7563290214538
"uplsan","breeding",2012,2022,"05-31","06-28",245286,-110.43254886285,50.7916599039861,0.353252224507091,-0.308571916097732,-2.55271569153678,0.897880282689793,FALSE,-3.04322235589989,-22.785759196611,9.35041218152841
"uplsan","breeding",2012,2022,"05-31","06-28",245287,-110.053194008592,50.7916599039861,0.347486052528129,-0.168422737624342,-2.14850517843805,1.88485263854048,FALSE,-1.67151973945676,-19.5224687948886,20.5302941558312
"uplsan","breeding",2012,2022,"05-31","06-28",245288,-109.673839154334,50.7916599039861,0.210258830037172,6.83563026637357,4.40264034344378,8.02918801976743,TRUE,93.7140692986814,53.8561359813823,116.476679701715
"uplsan","breeding",2012,2022,"05-31","06-28",245289,-109.294484300076,50.7916599039861,0.241879562270032,3.27167009495133,2.53298638486567,5.26823866767022,TRUE,37.9786858469571,28.4210062633721,67.0988897984085
"uplsan","breeding",2012,2022,"05-31","06-28",245290,-108.915129445819,50.7916599039861,0.158320460676307,5.43305371413241,3.2258310904547,8.04341901787651,TRUE,69.7336122976366,37.3674642672057,116.76201981565
"uplsan","breeding",2012,2022,"05-31","06-28",245291,-108.535774591561,50.7916599039861,0.210375014217312,-0.197385619243885,-1.41560022476865,0.815908032353996,FALSE,-1.95641567150105,-13.2874483707144,8.46525982589463
"uplsan","breeding",2012,2022,"05-31","06-28",245292,-108.156419737303,50.7916599039861,0.181760366269036,1.4737699379261,-0.619990793161154,3.31902795941302,FALSE,15.7545191322773,-6.0297620787808,38.6127296919628
"uplsan","breeding",2012,2022,"05-31","06-28",245293,-107.777064883045,50.7916599039861,0.169500945966784,0.62109232429163,-0.32590743437271,2.03793045695762,FALSE,6.38741985914515,-3.21169033635841,22.3535053847072
"uplsan","breeding",2012,2022,"05-31","06-28",245294,-107.397710028787,50.7916599039861,0.184148439588029,-0.836035056277052,-2.79511292153178,0.173163824850529,FALSE,-8.05273162184049,-24.6850831606897,1.74519431660811
"uplsan","breeding",2012,2022,"05-31","06-28",245295,-107.018355174529,50.7916599039861,0.198515744097895,-1.50775876724459,-2.4118167854452,-0.470139790571314,TRUE,-14.0946520631654,-21.6620272134941,-4.60317055163695
"uplsan","breeding",2012,2022,"05-31","06-28",245296,-106.639000320272,50.7916599039861,0.252265103626272,1.72868635572526,0.522921474171592,3.28309836824414,TRUE,18.6955299898365,5.35399752858987,38.1314521965888
"uplsan","breeding",2012,2022,"05-31","06-28",245297,-106.259645466014,50.7916599039861,0.291589559484208,2.4317603408287,0.442413387957131,4.54921149205186,TRUE,27.1587832127121,4.51325941096321,56.0298235139141
"uplsan","breeding",2012,2022,"05-31","06-28",245298,-105.880290611756,50.7916599039861,0.19638673688455,6.4901191660506,4.6186967870875,8.89861292851634,TRUE,87.5396625658875,57.0699328642278,134.543542644027
"uplsan","breeding",2012,2022,"05-31","06-28",245299,-105.500935757498,50.7916599039861,0.245495362098327,2.58536887773387,1.64386442338803,3.87916315573794,TRUE,29.0785993983412,17.7095453953992,46.3135080571236
"uplsan","breeding",2012,2022,"05-31","06-28",245300,-105.12158090324,50.7916599039861,0.174614175459315,0.389418664753671,-0.737254061044568,1.396961837217,FALSE,3.96314125249135,-7.13269327220752,14.8813218528555
"uplsan","breeding",2012,2022,"05-31","06-28",245301,-104.742226048982,50.7916599039861,0.182938988780653,1.28454880095071,0.246162696286776,3.22728806904773,TRUE,13.6140332963366,2.4890749670279,37.3868541975354
"uplsan","breeding",2012,2022,"05-31","06-28",245302,-104.362871194724,50.7916599039861,0.163940021613188,6.05722144412581,3.81990955215428,8.25688637332737,TRUE,80.0538657236589,45.4810617152765,121.082985111783
"uplsan","breeding",2012,2022,"05-31","06-28",245303,-103.983516340467,50.7916599039861,0.155894933951744,2.29348796058337,0.856874678414053,3.14098541856116,TRUE,25.4526595200482,8.90681632456565,36.242550077909
"uplsan","breeding",2012,2022,"05-31","06-28",245304,-103.604161486209,50.7916599039861,0.203753594081066,2.51248781158818,1.1391107987338,3.87506333015208,TRUE,28.1644956040698,11.9931114369204,46.2557723842346
"uplsan","breeding",2012,2022,"05-31","06-28",245305,-103.224806631951,50.7916599039861,0.204788470050986,5.73508062427343,3.68224624866892,7.15819717905427,TRUE,74.6590154765826,43.5634793036392,99.6429527941042
"uplsan","breeding",2012,2022,"05-31","06-28",245306,-102.845451777693,50.7916599039861,0.192959011627486,7.81667285055219,6.01458030689741,10.6559013385613,TRUE,112.255648618651,79.331253400353,175.261708024001
"uplsan","breeding",2012,2022,"05-31","06-28",245307,-102.466096923435,50.7916599039861,0.236288127660917,4.36149006632446,1.36294881553262,6.73597610780317,TRUE,53.2507868368283,14.4965403183863,91.9147086098949
"uplsan","breeding",2012,2022,"05-31","06-28",245308,-102.086742069177,50.7916599039861,0.23289163073984,2.31789943148763,0.46358427238291,4.10352028801255,TRUE,25.752363329498,4.7337576959261,49.5044623190133
"uplsan","breeding",2012,2022,"05-31","06-28",245309,-101.707387214919,50.7916599039861,0.270098851304348,1.13534440274618,-1.06081556179181,3.71214281473058,FALSE,11.9514124618436,-10.1158198977322,43.9779792500907
"uplsan","breeding",2012,2022,"05-31","06-28",245310,-101.328032360662,50.7916599039861,0.125103869628985,1.29527628579802,0.00626287202477813,2.50913598664484,TRUE,13.7344242042746,0.0626463738007121,28.1225961476468
"uplsan","breeding",2012,2022,"05-31","06-28",245311,-100.948677506404,50.7916599039861,0.0684440984952849,-2.30564985749953,-3.4646256597796,-0.566201101323017,TRUE,-20.8055980765529,-29.7146438091745,-5.51990509548992
"uplsan","breeding",2012,2022,"05-31","06-28",245314,-99.8106129436302,50.7916599039861,0.0119022545755296,-4.12899873123396,-10.4442747415228,1.5627561949516,FALSE,-34.4047137967695,-66.8156318147097,16.7736302696108
"uplsan","breeding",2012,2022,"05-31","06-28",245315,-99.4312580893723,50.7916599039861,0.17323088121255,-4.90404051034864,-6.0904415182668,-2.91289421139504,TRUE,-39.5187655255382,-46.65447580408,-25.5926996685798
"uplsan","breeding",2012,2022,"05-31","06-28",245316,-99.0519032351145,50.7916599039861,0.0254647208208857,-1.03132479522464,-3.75369484685323,0.813796711929625,FALSE,-9.84754280337186,-31.7911603405515,8.44254680941323
"uplsan","breeding",2012,2022,"05-31","06-28",245318,-98.2931935265988,50.7916599039861,0.0468826886928907,0.609344683526844,-3.59197720505437,4.4405724759846,FALSE,6.26327642714053,-30.6363782515288,54.416049253214
"uplsan","breeding",2012,2022,"05-31","06-28",245319,-97.9138386723409,50.7916599039861,0.025472929804466,2.45448527279071,0.94645208367631,7.13209383787745,TRUE,27.4411723160288,9.87796212530148,99.1571626853285
"uplsan","breeding",2012,2022,"05-31","06-28",245320,-97.534483818083,50.7916599039861,0.0222010724502587,1.70049676241941,-0.66832881848002,3.95177342446892,FALSE,18.3670278174558,-6.48583030424387,47.3394445354322
"uplsan","breeding",2012,2022,"05-31","06-28",245321,-97.1551289638252,50.7916599039861,0.0325768156314016,0.00129706348280023,-1.96906473974416,1.03873122181189,FALSE,0.0129713919223118,-18.0344305851825,10.8865419386957
"uplsan","breeding",2012,2022,"05-31","06-28",245322,-96.7757741095674,50.7916599039861,0.0164132675956373,-3.70824926656925,-4.73660404578049,-2.83361626102577,TRUE,-31.4684066452826,-38.4453888675514,-24.9828780973973
"uplsan","breeding",2012,2022,"05-31","06-28",246776,-114.398910609814,50.551853542592,0.000190196077646604,1.72532731070261,0.170974210447035,4.10790974459605,TRUE,18.6563429713083,1.72295674096341,49.5675118560403
"uplsan","breeding",2012,2022,"05-31","06-28",246777,-114.021488729907,50.551853542592,0.00417540277814221,2.0387751983494,0.00610203647612405,6.52161298726718,TRUE,22.3636350414468,0.0610371231702045,88.0950387168361
